Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Monthly Charge,Total Revenue,Zip Code,Satisfaction Score,Gender,Age,Number of Dependents
6633-MPWBS,5.0,12.0,0,1,45.15,0,0,0.0,0,0,0,0,0,1,26.4,856.75,90038.0,4.0,1.0,54.0,0.0
9639-BUJXT,0.0,40.0,0,1,8.36,0,0,0.0,0,0,0,0,0,2,20.15,1139.25,90039.0,5.0,0.0,33.0,0.0
4879-GZLFH,9.0,7.0,5,0,22.968040722525274,0,1,47.0,1,1,1,0,1,0,58.85,465.7,90040.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2219-MVUSO,8.0,70.0,0,1,32.38,0,1,53.0,1,1,0,0,1,0,97.55,6872.66429417827,92122.0,4.0,0.5063971815316151,62.0,3.0
1428-IEDPR,7.0,60.0,2,1,21.98,0,0,0.0,0,0,0,0,0,0,54.223768279549155,2480.55,90042.0,3.0,1.0,31.0,1.0
2323-ARSVR,5.0,72.0,0,1,6.29,1,1,8.0,1,1,1,1,1,2,114.45,8827.929999999997,90044.0,4.0,1.0,53.0,0.0
5883-GTGVD,1.0,57.728545667123385,0,1,48.45,1,1,28.0,0,0,0,1,1,1,70.7,6386.3,90046.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1450-GALXR,7.0,63.0,1,1,6.33,0,1,30.0,1,1,1,1,1,2,75.55,5106.64,90048.0,3.0,0.0,46.747821249768215,0.0
7017-VFHAY,9.0,32.473393821556144,0,1,33.67,1,1,75.0,0,1,0,1,1,2,84.8,3029.9252551930604,90049.0,3.0,1.0,46.747821249768215,3.0
1226-IENZN,0.0,24.23045525920086,0,1,23.25,0,0,0.0,0,0,0,0,1,1,20.65,1934.6,90056.0,4.0,0.0,56.0,0.0
2266-FUBDZ,0.0,19.10660264077044,0,1,6.61,0,0,0.0,0,0,0,0,0,0,20.45,1253.67,90057.0,4.0,1.0,27.0,0.0
9620-QJREV,0.0,11.0,0,1,0.0,0,1,73.0,0,1,0,1,1,0,47.313054722647294,425.1,92122.0,3.0,1.0,20.0,0.0
1322-AGOQM,0.0,69.0,1,1,49.35,1,1,30.0,0,0,1,1,1,2,97.65,10148.7,92122.0,3.0,1.0,41.0,0.47951047654366774
9931-DCEZH,0.0,5.0,5,1,29.74,1,1,42.0,0,0,1,1,1,0,82.75,566.45,90068.0,4.0,0.0,21.0,0.0
0236-HFWSV,1.0,71.0,1,1,24.72,1,0,0.0,0,0,0,0,1,2,24.4,6975.064682337874,90069.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3285-UCQVC,0.0,29.0,0,1,39.35,1,1,69.0,0,1,0,0,1,1,55.25,2761.350000000001,90071.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7242-EDTYC,0.0,68.0,1,1,20.29,0,1,20.32486556647506,1,1,1,0,1,1,76.75,6612.97,90201.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7774-OJSXI,0.0,46.0,0,1,47.5,0,0,0.0,0,0,0,0,1,2,19.4,3152.85,90210.0,4.0,0.0,61.0,1.0
4338-EYCER,0.0,14.807090342709303,0,1,30.53,0,1,20.32486556647506,0,0,0,0,1,0,54.75,682.29,90211.0,5.0,1.0,63.0,0.0
3059-NGMXB,10.0,72.0,1,1,27.97,0,0,0.0,0,0,0,0,0,2,56.66430602722854,3435.74,90212.0,3.0,1.0,23.0,0.0
5213-TWWJU,0.0,17.0,0,1,25.62,0,0,0.0,0,0,0,0,0,1,19.9,758.69,90220.0,3.0,0.0,38.0,0.0
2380-DAMQP,5.0,3.0,0,1,2.97,1,1,20.32486556647506,0,0,0,0,1,0,94.9,11.838287484864622,90241.0,5.0,0.0,51.0,0.0
4544-RXFMG,4.0,30.0,0,1,5.56,1,1,8.0,0,0,0,0,0,0,49.9,1708.75,90245.0,4.0,1.0,46.747821249768215,0.0
3446-QDSZF,0.0,31.0,0,1,6.4,1,1,24.0,0,1,0,1,1,0,71.05,2366.55,92122.0,4.0,1.0,46.747821249768215,0.0
7594-RQHXR,5.0,64.0,2,1,13.8,0,1,48.0,1,1,1,0,1,1,89.45,6575.8499999999985,92122.0,3.0,1.0,30.0,0.0
3795-GWTRD,0.0,1.0,0,1,5.02,0,0,0.0,0,0,0,0,0,0,19.05,24.07,90260.0,3.0,1.0,46.0,0.0
2075-RMJIK,0.0,84.14543608888883,1,1,24.95,1,1,20.32486556647506,1,1,1,1,1,2,114.45,9896.95,90263.0,3.0,1.0,46.747821249768215,1.0
6654-QGBZZ,4.0,7.0,0,1,31.43,0,1,24.0,0,0,0,0,0,0,44.25,533.46,90266.0,5.0,0.0,61.0,0.0
7147-AYBAA,6.0,32.473393821556144,1,1,11.72,1,1,20.0,0,1,1,0,1,0,90.55,3029.9252551930604,90270.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2055-PDADH,2.0,40.0,2,1,1.89,0,0,0.0,0,0,0,0,0,0,20.4,3800.652649390178,90274.0,3.0,0.5063971815316151,46.747821249768215,1.0
8216-AZUUZ,0.0,16.0,0,1,25.71,1,1,48.0,0,1,1,0,1,0,71.4,1623.46,90275.0,5.0,1.0,24.0,0.0
8819-WFGGJ,9.0,67.0,1,1,3.28,1,0,0.0,0,0,0,0,0,2,24.85,1803.26,90278.0,4.0,1.0,19.0,0.0
9323-HGFWY,2.0,41.0,2,1,9.85,0,1,14.0,1,1,1,0,1,1,104.45,4565.9000000000015,92122.0,3.0,0.5063971815316151,45.0,0.0
8746-OQQRW,2.0,56.0,2,1,48.56,0,0,0.0,0,0,0,0,0,2,53.83116207259016,3839.26,90290.0,3.0,0.0,58.0,1.0
6591-QGOYB,0.0,72.0,1,1,48.52,1,1,51.0,1,1,1,1,0,2,116.45,7077.465070497476,90291.0,4.0,0.5063971815316151,25.0,0.0
2832-KJCRD,1.0,54.0,2,1,35.10681137256332,0,0,0.0,0,0,0,0,0,2,20.05,2869.28,92122.0,5.0,0.0,58.0,0.0
0587-DMGBH,0.0,50.0,2,1,29.8,0,1,26.0,0,0,1,0,1,2,89.7,5794.5,90302.0,4.0,0.0,63.0,0.0
3521-SYVOR,10.0,27.0,0,1,9.01,0,1,20.32486556647506,1,0,0,0,1,1,56.662898836522594,1665.02,90304.0,3.0,1.0,33.0,0.0
3387-VATUS,0.0,62.0,2,1,38.33,0,1,30.0,1,1,0,0,1,1,87.39875823579982,7074.51,90401.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4419-UJMUS,0.0,12.0,4,1,37.63,0,1,26.0,0,1,0,1,0,0,54.3,1236.06,90402.0,3.0,0.0,59.0,0.0
7010-BRBUU,2.0,54.0,2,1,46.7,0,1,75.0,0,1,0,1,1,2,79.95,6883.85,92122.0,3.0,1.0,46.747821249768215,0.47951047654366774
1506-YJTYT,0.0,68.0,1,1,2.83,0,0,0.0,0,0,0,0,0,2,20.05,1579.34,90405.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2123-AGEEN,0.0,20.0,4,1,31.02,0,0,0.0,0,0,0,0,0,0,19.4,1035.8,90501.0,3.0,1.0,20.0,0.47951047654366774
1207-BLKSA,1.0,50.0,2,1,10.33,1,1,6.0,0,0,1,0,1,1,54.9,3130.6,90502.0,4.0,0.5063971815316151,46.0,0.0
7798-JVXYM,0.0,58.0,2,1,2.38,1,0,0.0,0,0,0,0,0,2,24.45,1651.64,90503.0,4.0,1.0,42.0,0.0
0134-XWXCE,4.0,35.0,0,1,48.08,1,1,53.0,0,0,0,0,0,0,72.98490383479275,4884.4,90504.0,3.0,1.0,46.747821249768215,3.0
9970-QBCDA,0.0,2.0,0,1,10.81,0,1,13.0,0,0,0,0,1,0,44.084490179638024,102.57,90505.0,3.0,0.0,31.0,0.0
9564-KCLHR,3.0,63.0,2,1,12.15,1,1,20.32486556647506,1,0,0,1,1,2,75.7,6155.861577061049,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6907-CQGPN,8.0,58.0,2,1,37.95,1,1,18.0,1,1,1,0,1,1,110.65,8727.75,90602.0,3.0,0.5063971815316151,46.747821249768215,0.0
5170-PTRKA,10.0,27.0,0,1,20.96,0,0,0.0,0,0,0,0,0,1,20.55,1149.22,92122.0,4.0,0.0,37.0,0.0
6397-JNZZG,8.0,71.0,1,1,26.56,1,1,20.32486556647506,0,1,1,0,0,0,93.25,8645.21,90606.0,4.0,0.5063971815316151,40.0,0.0
1872-EBWSC,10.0,68.0,1,1,46.61,0,0,0.0,0,0,0,0,0,2,19.35,4462.13,90630.0,4.0,0.0,51.0,1.0
7654-YWJUF,10.0,10.237438222637604,0,1,26.26,0,1,22.0,1,0,0,0,1,0,48.75,75.01,90631.0,4.0,1.0,32.0,2.0
4632-PAOYU,0.0,28.0,0,1,3.25,1,1,11.0,0,0,0,1,1,0,54.9,2571.8479914749414,90650.0,3.0,0.0,37.0,0.0
8204-TIFGJ,3.0,72.0,1,1,55.04588626797434,1,0,0.0,0,0,0,0,0,2,24.75,5292.78,90660.0,4.0,0.5063971815316151,54.0,2.0
6496-JDSSB,0.0,2.0,0,1,46.78,0,1,20.32486556647506,1,1,0,0,0,0,91.15,272.06,90670.0,3.0,0.0,36.0,0.0
7636-OWBPG,4.0,68.0,1,1,45.19071020495814,1,1,20.0,1,1,1,1,1,2,92.2,9002.69,90710.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
0365-TRTPY,10.0,57.0,2,1,23.28,0,0,0.0,0,0,0,0,0,0,19.6,5541.459248103431,90715.0,4.0,0.0,54.0,0.0
9350-VLHMB,10.0,42.0,2,1,16.67,1,1,17.0,1,1,0,0,1,0,69.4,3758.4400000000014,90723.0,3.0,1.0,64.0,1.0
1401-FTHFQ,5.0,23.0,4,1,14.53,0,1,48.0,0,0,0,1,1,0,73.65,1976.94,90742.0,5.0,0.0,20.0,0.0
8058-INTPH,0.0,30.0,0,1,9.27,0,0,0.0,0,0,0,0,0,2,19.4,856.5999999999998,92122.0,3.0,0.0,46.747821249768215,0.47951047654366774
4056-QHXHZ,0.0,35.0,0,1,49.13,0,0,0.0,0,0,0,0,0,1,26.2,2674.4500000000007,92122.0,3.0,0.5063971815316151,40.0,0.0
4198-VFOEA,0.0,1.0,5,1,15.9,0,1,27.0,0,0,0,0,0,0,43.85,69.75,90746.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2848-YXSMW,0.0,23.498594560349957,4,1,15.77,0,1,20.32486556647506,0,0,0,0,1,0,69.7,1837.34,92122.0,3.0,0.5063971815316151,22.0,0.0
7129-ACFOG,0.0,36.0,0,0,0.0,0,1,9.0,1,1,1,1,1,0,53.1,1901.25,90804.0,3.0,0.0,46.0,0.0
1488-SYSFC,7.0,34.0,0,1,9.66,0,0,0.0,0,0,0,0,0,0,20.65,3186.25032043256,90805.0,3.0,0.0,39.0,1.0
9708-KFDBY,1.0,72.0,1,1,22.968040722525274,1,1,20.32486556647506,1,1,1,0,1,2,64.45,7072.24,90806.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5206-HPJKM,9.0,36.0,0,1,34.79,1,0,0.0,0,0,0,0,0,0,25.1,2183.390000000001,90807.0,3.0,1.0,48.0,0.47951047654366774
6445-TNRXS,3.0,71.0,1,1,34.53,1,1,19.0,1,1,1,1,0,1,95.15,6975.064682337874,90814.0,3.0,0.5063971815316151,35.0,1.0
5122-CYFXA,1.0,17.0,4,1,22.968040722525274,0,1,5.0,0,0,1,0,1,1,96.65,2078.36,92122.0,5.0,1.0,46.747821249768215,0.0
7762-ONLJY,0.0,1.0,0,1,5.63,0,1,52.0,0,0,1,1,1,0,75.5,81.13,92122.0,5.0,1.0,26.0,0.47951047654366774
5178-LMXOP,7.0,12.0,4,1,22.968040722525274,0,0,0.0,0,0,0,0,1,0,19.7,314.87,91006.0,4.0,1.0,44.0,3.0
9522-ZSINC,6.0,72.0,1,1,43.91,0,0,0.0,0,0,0,0,0,2,20.5,4663.77,91007.0,4.0,0.0,51.0,0.0
3401-URHDA,0.0,1.0,0,1,35.88,0,0,0.0,0,0,0,0,0,0,64.72779145779556,55.08,92122.0,3.0,1.0,33.0,0.47951047654366774
4289-DTDKW,9.0,60.53830080747835,2,1,38.44,1,1,57.0,0,0,0,0,1,0,74.35,6759.7,91016.0,5.0,1.0,50.0,4.0
3158-MOERK,10.0,61.0,2,0,0.0,0,1,17.0,0,1,1,1,1,2,51.35,3244.4,91020.0,3.0,0.0,38.0,0.0
8620-RJPZN,9.0,12.363792286808762,5,1,5.69,0,1,27.0,0,0,0,0,1,0,45.65,357.59,91024.0,4.0,0.5063971815316151,27.0,0.0
2676-OXPPQ,0.0,32.0,0,1,32.02,1,1,20.32486556647506,0,1,0,0,1,0,54.2,2981.4495441133536,91103.0,5.0,0.0,42.0,0.0
2898-LSJGD,1.0,65.0,2,1,19.84,1,1,20.32486556647506,0,1,0,0,0,0,90.65,7330.6,91104.0,5.0,1.0,52.0,0.0
5748-RNCJT,10.0,45.0,2,0,13.970530684296081,0,1,18.0,1,0,0,0,1,0,65.21955645581288,2333.85,91105.0,3.0,0.0,54.0,2.0
3938-YFPXD,0.0,42.0,0,1,27.64,1,0,0.0,0,0,0,0,0,1,25.05,2110.73,92122.0,5.0,1.0,20.0,0.0
6797-LNAQX,0.0,32.0,0,1,16.94,0,0,0.0,0,0,0,0,0,2,20.5,1238.88,91108.0,4.0,0.5063971815316151,38.0,2.0
4685-TFLLS,7.0,1.0,5,1,22.968040722525274,0,1,52.0,0,0,0,0,0,0,45.0,95.63,91205.0,3.0,0.0,25.0,0.0
9631-RXVJM,0.0,4.0,5,1,9.75,1,0,0.0,0,0,0,0,0,2,25.3,155.95,92122.0,3.0,0.0,24.0,0.0
9174-IHETN,0.0,45.0,0,1,10.36,0,1,6.0,0,0,1,0,1,0,75.95,4312.654590188193,91303.0,4.0,1.0,61.0,0.0
5149-QYTTU,5.0,71.0,1,1,22.36,0,0,0.0,0,0,0,0,0,2,56.60754933542204,3003.41,92122.0,3.0,0.0,22.0,2.0
5549-ZGHFB,3.0,59.0,2,1,16.06,0,1,4.0,0,1,1,0,1,1,66.4,4905.74,91306.0,3.0,1.0,49.0,0.0
0253-ZTEOB,0.0,69.0,0,0,13.970530684296081,0,1,20.32486556647506,0,1,1,0,0,1,35.75,2642.25,91307.0,5.0,1.0,37.0,0.0
0030-FNXPP,0.0,19.0,4,1,17.17,0,0,0.0,0,0,0,0,0,1,18.8,1650.2444980385137,91311.0,3.0,1.0,62.0,0.0
4291-SHSBH,8.0,29.307052220744747,3,1,27.75,0,0,0.0,0,0,0,0,0,2,53.484993158927395,2609.25,91316.0,5.0,0.0,24.0,0.47951047654366774
7613-LLQFO,0.0,38.0,0,1,32.63,0,0,0.0,0,0,0,0,1,0,19.3,1995.44,91320.0,5.0,0.5063971815316151,48.0,0.0
4825-FUREZ,4.0,46.0,2,1,14.91,0,0,0.0,0,0,0,0,0,2,20.1,1622.71,91340.0,5.0,1.0,46.747821249768215,2.0
2812-ENYMO,5.0,65.0,0,1,34.31,0,1,71.0,1,0,1,0,1,0,58.9,6087.25,91343.0,4.0,0.0,22.0,0.0
6258-PVZWJ,6.0,71.0,0,1,11.3,0,0,0.0,0,0,0,0,0,2,19.45,2180.75,91350.0,4.0,1.0,46.747821249768215,3.0
4830-FAXFM,4.0,6.0,0,1,47.29,1,0,0.0,0,0,0,0,0,1,25.1,319.03945196367386,91354.0,3.0,1.0,37.0,0.0
8433-WXGNA,4.0,64.0,0,1,13.95,0,1,11.0,1,0,0,1,1,1,106.38222992258292,7614.4000000000015,91360.0,4.0,0.0,42.0,2.0
2025-JKFWI,0.0,1.0,5,1,30.73,0,1,10.0,0,0,0,0,1,0,44.05,74.78,91362.0,5.0,1.0,49.0,0.0
0824-VWDPO,0.0,72.0,0,1,19.64,1,0,0.0,0,0,0,0,0,0,24.1,3148.73,92122.0,4.0,1.0,48.0,0.47951047654366774
0334-GDDSO,0.0,1.0,5,1,16.34,0,1,4.0,0,0,0,0,1,0,45.55,61.89,92122.0,4.0,1.0,50.0,0.0
7615-ESMYF,1.0,51.0,0,1,27.23,1,1,75.0,1,0,0,0,1,0,93.8,4927.056919145813,91377.0,3.0,0.0,41.0,0.47951047654366774
3323-CPBWR,1.0,41.0,0,1,25.71709571522292,0,0,0.0,0,0,0,0,0,2,19.7,1786.1999999999996,91381.0,3.0,0.0,45.0,1.0
9817-APLHW,6.0,72.0,0,1,43.12,0,1,22.0,0,1,1,0,1,2,70.65,8115.789999999999,92122.0,3.0,0.0,59.0,0.0
8066-POXGX,6.0,43.0,0,1,21.08,1,1,20.32486556647506,1,1,0,1,1,2,86.45,4480.94,91401.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9225-BZLNZ,6.0,72.0,0,1,23.27,1,1,3.0,1,1,1,1,1,2,114.1,9761.84,92028.0,3.0,1.0,64.0,0.0
9488-HGMJH,1.0,52.012793371830824,0,1,20.93,1,1,85.0,0,0,0,0,0,1,95.2,5626.71,91423.0,3.0,1.0,21.0,0.0
9782-LGXMC,0.0,72.0,0,1,46.1,1,1,27.0,1,1,1,1,1,2,88.55,9681.55,92122.0,4.0,0.5063971815316151,61.0,0.0
8597-CTXVJ,0.0,3.0,5,1,16.39,0,0,0.0,0,0,0,0,0,0,20.75,116.27,91406.0,5.0,1.0,46.747821249768215,0.0
1004-NOZNR,0.0,32.473393821556144,0,0,0.0,0,1,6.0,1,1,0,0,1,0,54.17498566840969,3029.9252551930604,91436.0,4.0,1.0,39.0,0.0
8490-BXHEO,0.0,27.0,0,1,20.29,0,1,21.0,1,1,0,0,1,1,55.45,2025.48,91504.0,3.0,0.5063971815316151,50.0,0.0
8687-BAFGU,6.0,24.0,0,1,44.57,0,1,26.0,1,1,0,1,1,0,59.33374679640851,2776.13,92122.0,3.0,1.0,30.0,0.47951047654366774
8756-RDDLT,1.0,50.39782377294763,0,1,21.17,0,1,13.0,1,0,1,1,0,0,60.4,5412.09,91506.0,3.0,1.0,60.0,0.47951047654366774
3392-EHMNK,0.0,23.0,4,1,9.04,0,1,8.0,0,1,1,0,1,1,55.8,1535.77,91602.0,3.0,0.0,55.0,0.0
8510-BBWMU,0.0,14.0,4,0,0.0,0,1,12.0,0,1,0,0,1,0,31.1,419.7,91604.0,5.0,0.5063971815316151,63.0,0.47951047654366774
2146-EGVDT,1.0,46.0,2,0,0.0,0,1,8.0,0,0,0,0,1,0,43.95,2007.85,91702.0,3.0,0.5063971815316151,47.0,0.0
5465-BUBFA,0.0,59.82382236458413,0,1,23.32519625197752,1,1,29.0,1,1,0,1,1,2,86.5,6664.75,91706.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9391-TTOYH,0.0,17.0,4,1,34.98,0,1,21.0,0,0,0,0,1,0,90.95,1445.4437217193076,91722.0,5.0,1.0,49.0,0.0
8450-UYIBU,1.0,4.0,5,1,24.57,0,0,0.0,0,0,0,0,0,2,44.044150712734236,174.93,91723.0,4.0,1.0,25.0,1.0
8627-EHGIP,1.0,72.0,0,1,34.97,1,1,11.0,1,1,1,1,1,2,90.6,7077.465070497476,92122.0,3.0,1.0,57.0,0.0
8008-ESFLK,0.0,3.0,5,1,15.6,0,1,9.0,0,0,0,0,1,0,92.0,313.6,92122.0,3.0,0.5063971815316151,58.0,0.47951047654366774
3221-CJMSG,0.0,41.0,0,1,32.66,1,0,0.0,0,0,0,0,0,1,52.35220464064069,2301.31,91733.0,3.0,0.5063971815316151,38.0,0.0
1343-EHPYB,0.0,40.0,0,0,0.0,0,1,12.0,0,0,0,1,0,1,36.0,1512.9,91737.0,3.0,1.0,55.0,0.0
5172-RKOCB,0.0,7.0,5,1,3.34,0,1,13.0,1,1,0,0,1,0,78.5,594.43,91739.0,4.0,0.5063971815316151,44.0,0.47951047654366774
4859-ZSRDZ,0.0,32.473393821556144,0,1,7.18,0,0,0.0,0,0,0,0,1,0,19.95,3029.9252551930604,91740.0,4.0,1.0,46.747821249768215,0.0
4884-LEVMQ,1.0,32.473393821556144,0,1,21.09,0,0,0.0,0,0,0,0,0,1,20.65,3029.9252551930604,91741.0,3.0,1.0,46.747821249768215,0.47951047654366774
6447-GORXK,1.0,5.0,0,0,0.0,0,1,59.0,0,1,0,0,1,0,30.5,167.2,91744.0,3.0,0.0,22.0,1.0
8387-UGUSU,1.0,72.0,0,1,6.41,1,1,14.0,1,1,1,1,1,2,115.16122367341269,8118.92,91745.0,4.0,0.0,57.0,1.0
8144-DGHXP,1.0,44.0,2,1,22.968040722525274,0,0,0.0,0,0,0,0,0,1,51.44034506318754,2070.65,91746.0,3.0,1.0,64.0,0.0
6368-NWMCE,0.0,70.11998722411204,0,1,27.68,1,1,6.0,0,1,1,0,0,1,95.5,8033.05,92122.0,5.0,0.0,59.0,0.0
8266-VBFQL,0.0,3.0,0,1,40.99,1,1,48.0,0,0,0,1,1,0,64.6,297.17,91750.0,5.0,0.0,20.0,0.0
9975-GPKZU,0.0,24.0,3,1,2.33,0,1,2.0,0,0,0,1,1,0,51.1,1325.52,91752.0,3.0,0.5063971815316151,46.747821249768215,0.0
1984-GPTEH,0.0,25.25066576249312,0,1,30.07,0,1,69.0,1,0,0,1,1,0,54.95,2070.1800000000007,91759.0,3.0,1.0,28.0,0.0
0897-FEGMU,1.0,22.0,4,1,20.78,0,0,0.0,0,0,0,0,0,0,20.45,928.71,91762.0,4.0,1.0,46.747821249768215,0.0
6270-OMFIW,10.0,70.0,0,1,30.06,1,1,20.32486556647506,0,1,1,1,1,2,85.95,8035.95,92122.0,3.0,0.5063971815316151,33.0,0.0
6646-VRFOL,1.0,59.0,0,1,24.81,1,1,24.0,0,0,0,1,1,2,72.1,5658.64,92122.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7771-ZONAT,1.0,1.0,0,1,36.32,0,1,85.0,0,0,0,0,1,0,81.05,117.37,91775.0,5.0,1.0,19.0,3.0
0491-KAPQG,0.0,3.0,0,1,37.01,0,0,0.0,0,0,0,0,0,0,20.5,187.98,91776.0,5.0,1.0,28.0,0.47951047654366774
7663-ZTEGJ,3.0,53.0,2,1,41.82,1,1,69.0,0,1,1,1,1,1,111.8,8026.21,91780.0,3.0,0.0,46.747821249768215,0.0
1178-PZGAB,0.0,1.0,0,1,42.15,0,0,0.0,0,0,0,0,0,0,20.2,62.35,92122.0,3.0,1.0,27.0,0.0
1987-AUELQ,0.0,20.0,4,1,30.13,0,0,0.0,0,0,0,0,1,1,19.7,1018.5,91786.0,4.0,1.0,59.0,0.0
9926-PJHDQ,0.0,51.0,2,1,29.87,0,0,0.0,0,0,0,0,0,1,19.85,2520.32,91790.0,3.0,0.0,61.0,0.0
1867-BDVFH,1.0,13.0,0,1,42.23,0,1,0.0,0,0,0,0,0,2,19.55,814.29,91792.0,4.0,0.0,21.0,3.0
8749-CLJXC,0.0,1.0,0,1,10.21,0,0,0.0,0,0,0,0,0,0,20.9,-192.96248883434154,91801.0,5.0,0.0,28.0,0.47951047654366774
6242-SGYTS,0.0,1.0,0,1,14.091830311989547,0,0,0.0,0,0,0,0,1,0,21.05,31.19,91803.0,3.0,1.0,53.0,1.0
2364-UFROM,0.0,63.0,2,1,18.05,1,1,20.32486556647506,1,1,1,0,0,1,71.5,5783.450000000002,92122.0,3.0,1.0,46.0,0.0
9309-BZGNT,0.0,3.0,5,1,15.173837346000782,0,1,30.0,0,0,0,0,1,0,54.65,289.69,91902.0,5.0,1.0,64.0,0.0
4910-GMJOT,0.0,1.0,0,1,3.97,1,1,11.0,0,0,0,0,1,0,49.8,53.77,91906.0,4.0,1.0,31.0,0.0
9297-EONCV,8.0,71.0,0,1,11.13,0,0,0.0,0,0,0,0,1,2,20.5,2291.1800000000007,91911.0,4.0,0.0,60.0,1.0
3642-GKTCT,10.0,57.37977183007074,2,1,22.56,1,1,56.0,0,0,0,0,1,0,90.4,6339.95,91913.0,5.0,1.0,38.0,3.0
9962-BFPDU,0.0,70.0,0,1,13.4,0,1,3.0,0,0,1,1,0,0,90.25,7423.95,91914.0,3.0,0.0,38.0,0.0
8161-QYMTT,6.0,15.132612590625097,0,1,4.05,0,1,59.0,0,0,1,0,1,0,50.2,725.5500000000002,91931.0,3.0,1.0,27.0,0.0
1963-VAUKV,5.0,29.917688615066673,3,1,38.71,1,1,48.0,0,0,1,1,1,0,95.5,2690.4,91932.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4789-KWMXN,0.0,72.0,1,1,2.25,1,1,16.0,1,1,0,0,1,2,101.3,7423.25,91942.0,3.0,0.0,32.0,0.0
9714-EDSUC,1.0,46.0,2,1,44.74,1,1,82.0,1,0,0,0,1,0,66.40112758523905,4517.84,91945.0,3.0,0.5063971815316151,25.0,0.0
7633-MVPUY,0.0,24.0,3,1,13.13,1,1,20.32486556647506,0,1,0,0,0,0,84.85,2443.92,91948.0,4.0,1.0,57.0,0.0
5269-NRGDP,9.0,5.0,0,0,0.0,0,1,19.0,0,1,0,0,1,0,34.25,163.55,91950.0,3.0,0.0,52.0,2.0
3283-WCWXT,6.0,33.0,3,1,11.01,1,1,73.0,0,1,1,1,1,0,88.6,3252.03,91962.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
8805-JNRAZ,0.0,42.0,2,1,29.44,1,1,41.0,0,1,0,0,1,1,66.04276301879142,3658.08,91963.0,3.0,0.0,23.0,0.0
1131-QQZEB,0.0,23.0,0,1,41.94,0,1,30.0,1,0,1,0,1,1,99.95,3257.37,91977.0,3.0,1.0,21.0,0.0
4201-JMNGR,0.0,8.0,5,1,41.93,0,1,59.0,0,0,0,0,1,0,48.516671839799955,888.8399999999998,91978.0,3.0,1.0,26.0,0.0
6347-DCUIK,0.0,41.49276612498218,3,1,11.56,0,1,30.0,1,1,0,0,1,1,54.8,4228.66,91980.0,3.0,1.0,32.0,0.0
7245-NIIWQ,0.0,53.0,2,1,8.33,0,1,73.0,0,1,1,0,1,0,100.3,5642.29,92008.0,3.0,0.0,22.0,0.0
9931-KGHOA,0.0,60.0,0,0,0.0,0,1,20.32486556647506,1,0,1,0,1,2,53.6,3237.05,92009.0,3.0,0.0,61.0,0.47951047654366774
2858-EIMXH,0.0,20.0,0,1,10.9,0,0,0.0,0,0,0,0,0,0,19.35,651.75,92122.0,5.0,0.0,32.0,0.0
4140-WJAWW,10.0,23.0,0,1,9.84,1,1,20.32486556647506,0,0,0,0,1,0,85.6,2094.7200000000007,92020.0,3.0,0.0,25.0,0.47951047654366774
8974-OVACP,8.0,72.0,1,1,35.07,0,1,53.0,1,0,1,1,1,2,80.8,8253.59,92021.0,5.0,1.0,46.747821249768215,0.0
5119-NZPTV,0.0,21.0,0,1,16.81,0,0,0.0,0,0,0,0,0,2,19.6,743.41,92025.0,4.0,1.0,43.0,0.0
3256-EZDBI,0.0,57.0,0,1,36.14,0,1,48.0,0,1,1,1,1,2,69.75,5954.38,92028.0,3.0,0.0,21.0,0.0
8221-EQDGL,9.0,45.0,0,1,21.73,0,0,0.0,0,0,0,0,0,2,20.0,1864.25,92029.0,4.0,0.0,42.0,2.0
1722-LDZJS,0.0,10.0,0,1,26.43,1,1,13.0,0,1,1,0,1,0,95.25,1285.85,92036.0,3.0,0.5063971815316151,35.0,0.47951047654366774
0780-XNZFN,0.0,14.0,0,1,40.66,0,0,0.0,0,0,0,0,0,0,19.95,1138.2425572404984,92040.0,5.0,1.0,49.0,5.0
8879-XUAHX,3.0,27.0,3,1,11.83,1,1,14.0,1,0,0,1,1,1,80.85,2469.4476033153383,92054.0,3.0,1.0,42.0,0.0
